sentiment 0-negative 1-positive 2-neutral,text,lang,"0,1,2"
,@True2Atlanta @thesdmatt @ATLUTD Stan lee died too. before him.,en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @jsavite: really? My mother-in-law survived 3 Nazi camps as a young girl and was eventually freed from Mauthausen. 

Loomer was banned f…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @RAZ0RFIST: Who's her arch-nemesis? 
The Michelin Man? https://t.co/KxVZ0emNzn",en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/RP5TFfR7UO,en,
,Adicionei um vídeo a uma playlist @YouTube https://t.co/1yqNu96ZP5 Stan Lee - Episódio 2: Rebeldes Americanos | SUPER-HERÓIS,pt,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,RT @TheRealStanLee: POW!'s Chief Editor Kim Luperi writes about remembering and knowing Stan as a regular guy - who just so happened to cha…,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/n9wyMTV7XG,en,
,"RT @hotandcoldfever: rt/like if you stan:

• Queen (hello, darlings!!!) 
• Bohemian Rhapsody

• FREDDIE FUCKING LEGENDARY MERCURY 
• Brian…",en,
,RT @calumboyle: Rest In Peace to an absolute legend Stan Lee. #RIPStanLee Gone But Never Forgotten,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/Ryfd7cGIy4,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/aeBR9kbZQn,en,
,"RT @INTLSTAYS: 💜rt and follow if you stan:
stray kids
bangchan
kim woojin
lee minho
seo changbin
han jisung
hwang hyunjin
lee felix
kim seu…",en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/T7UlU4xMj4,en,
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/LActnif3YI,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,@JewishVoice @LauraLoomer Are you out of your fucking mind?  And how DARE you use Stan Lee in this grotesque way?  Shove the hell off.,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,Adicionei um vídeo a uma playlist @YouTube https://t.co/57YQEN1i9Z: Stan Lee (Dublado) Documentário Completo,pt,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @its_willyu: GIVE. ME. MY. ASIAN. AMERICAN. SUPERHERO. BACK.
https://t.co/0LkNKxUQSJ",en,
,RT @TitanOilers: Made some Stan Lee tribute uniforms. Think we should play in these next game? #TitanUp #StanLee #Spiderman https://t.co/OP…,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,RT @MakoPeggy: Steve Hillenburg’s &amp; Stan Lee’s recent departures from the physical world bear resemblance. Both told stories of friendship…,en,
,"stan lee yg meninggal direspekin, stephen hillenburg meninggal dimemein. padahal sama2 meninggal.",in,
,"Falando um Monte!: Stan Lee, um mestre do marketing que diluía a auto... https://t.co/aYUmhz2gaW",pt,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"Hm btl jg y , tp sy mencoba nyari meme stan lee ga ada",in,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @arkaitzart: Si Gatia/Catra en traje es lo más bonito del mundo pues se dice y no pasa nada.

A ver si la puedo colorear pronto, que tam…",es,
,Stan Lee Morgan  #ComicBookFootball,nl,
,Stan Lee Reads Twas The Night Before Christmas https://t.co/iT8zlaMITl via @ComicBook #12daysofchristmas,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,@ecartelera No me esperaba que Stan Lee hubiese muerto por haberle visto el culo a Guillermo Pfening...,es,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,RT @Paloosas: #FreeLauraLoomer https://t.co/VKS86WWy6q,und,
,"Imagine thinking 2018 sucked.
Sorry, but I'm in the best timeline.
literally the only bad things that happened was… https://t.co/AONGy99oL0",en,
,RT @JorDorOr: #SCOOP หลากเรื่องราวของ #StanLee บิดาของเหล่าซูเปอร์ฮีโร่ MARVEL ผู้พลิกโฉมวงการ Comics https://t.co/KcKq7CggPZ #MovieTwit #J…,th,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,RT @eluniversocom: Revelan causa de muerte de Stan Lee. ►  https://t.co/JDZjnPp1dI https://t.co/jGYNqiZQcv,es,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @nypl: We're remembering influential comic book writer, editor, and publisher Stan Lee. Look back at some of Lee's most memorable charac…",en,
,@XoBradoX @thesdmatt @ATLUTD STAN LEE DIED??????????? https://t.co/SwEZK7klTo,en,
,"Novembro... ⭐
-
-
-
#stanlee #homemaranha
#spiderman #bobesponja #spongebob #marvel #marvelcomics  #comics… https://t.co/VgqX5yGdbt",pt,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @LeslieWeegee: This year, we have lost:

Stephen Hawking

Stefan Karl

Stan Lee

And now, our beloved Stephen Hillenburg

Rest in peace",en,
,"RT @w_nnaone: i want more wannable mutuals to cry with about this comeback ! 

retweet if you stan 

- wanna one
- yoon jisung
- ha sungwoo…",en,
,Adicionei um vídeo a uma playlist @YouTube https://t.co/iugmRnhAyN Stan Lee - Episódio 1: Lendas Americanas | SUPER-HERÓIS,pt,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,Marvel's Spider-Man - Stan Lee Easter Egg: https://t.co/Pt8mq5kyz9 via @YouTube,en,
,RT @eluniversocom: Revelan causa de muerte de Stan Lee. ►  https://t.co/JDZjnPp1dI https://t.co/jGYNqiZQcv,es,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,I liked a @YouTube video https://t.co/e1QJTaYFsL R.I.P. Stan Lee (1922-2018),en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @meanzrock: Stan Lee Morgan  #ComicBookFootball,nl,
,"RT @estymable_: baru kemaren terasa ditinggal masterpiece stanlee, skrg our childhood saver menyusul stanlee, mungkin nanti captain America…",in,
,Currently rewatching Infinity War and the Stan Lee cameo hurt my heart,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"i've lost my purse in my house. it's very annoying.

also. my stanlee pibble is afraid of rain, and fucking terrifi… https://t.co/hJMR2WKFm7",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @e6entric: *Stan Lee creator of Marvel dies*

weeks later....

*Spongebob creator dies*
 https://t.co/P2ex89L58g",en,
,RT @loccdawgg: 2018 can really eat a dick. Balls and all https://t.co/jW0nYXgh8P,en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
,"RT @_YungShaq250: R.I.P. Mac Miller
R.I.P. Aretha Franklin 
R.I.P. Stephen Hillenburg 
R.I.P. John McCain 
R.I.P. XXXTentacion
R.I.P. Stan…",en,
,"RT @JewishVoice: “If the recently deceased comic book genius, the kid from New York, Stan Lee, ever wanted to create a Jewish super-heroine…",en,
