,Sentiments,text,lang
1594,1,"Love the #FantasticFour? We sure do, and we're so thankful that #StanLee used them to change comics https://t.co/UC5icXiepK",en
1595,1,Excited to share this item from my #etsy shop: Stan Lee Alcohol Flask 100% Upcycled https://t.co/mm6zUPzjwO https://t.co/3UP1Qkzvtl,en
1596,2,"@DadChaplain @TIME I didn't mean my last tweet as an attack
And condolences- Stan Lee meant a lot to a lot of my fr… https://t.co/szVQ8KB69l",en
1597,2,"@boongleyoongles @sugalesscoffee @leagueoflejinds idk y im even bothering but, let me put it like this: stan lee is… https://t.co/ocGB8UsZ9f",en
1598,3,"@Scouterversal Aside from the deaths of Stan Lee and Stephen Hillenberg, this month has been good for me; had my bi… https://t.co/HkuTV7MYuG",en
1599,3,"I can give you guys so many reasons why this year has been sad 
1. X died
2. Vic Mensa dissing X 
3. DeMarcus signe… https://t.co/c4Blp3TIww",en
1600,3,"@RyBread_____ It was just a joke.

Honestly, IDC if they have an all-female cast for a spin-off. If anything, it co… https://t.co/3RSbG3toV6",en
1601,1,"Private Funeral Held for Stan Lee ""in Accordance With His Final Wishes"" https://t.co/mF6xv1vPKY via @thr",en
1602,2,She literally got banned from Uber and Lyft for demanding to have a non Muslim driver and got banned from twitter f… https://t.co/7eZsbmMK7g,en
1603,2,"this years gone so quick I forgot avicii died this year. 2018 will be remembered for the losses. xxx, avicii, steph… https://t.co/tMhPxrQ2b3",en
1604,3,Her chief enemy is called Fact Check Man.  This could be big!,en
1605,2,I'm watching an old episode of Hell's Kitchen and Stan Lee is there 😭,en
1606,1,"His role models are you, PT Barnum, and the late great Stan Lee. Thank you Hugh! https://t.co/T1HF3RsqUW",en
1607,2,Marvel founder Stan “the Man” Lee set the gold standard for comic books: R.I.P. - The… https://t.co/teP6eXC1uf ➜… https://t.co/OLvQoF0Vst,en
1608,1,handcuffing herself to a door handle isn't the mark of a superhero.   Self obsession doesn't compliment her rhetori… https://t.co/vxUQIcjK8a,en
1609,2,Sou Lee Hi stan.,en
1610,2,STAN CUTIE PATOOTIE MARK LEE,en
1611,2,@AshitaNoFrog @WokeDudeBro There’s a pretty big helping of “everything Steve Ditko did without Stan Lee’s help is completely mental.”,en
1612,2,Great question chervantes41#awomansperspective #bitterbabymamaclub #donaldtrump #prisonreform #rockerfellerlaws… https://t.co/6WJfpPMFpk,en
1613,3,holy shit. HOLY SHIT. these people are so far down a fucking rabbit hole they think they’re super heroes!!!,en
1614,2,I told Jordan I missed Stan Lee and she was like “the guy from spongebob?” https://t.co/8Als5d1yYE,en
1615,2,Stan Lee's @Marvel empire was fueled by #creativity—and complicated from the start https://t.co/VVgiXqXiz3… https://t.co/3wXYoclkbr,en
1616,2,OMG THATS LEE CHANGYOON STAGE NAME E-TION JDHSJSK OMG I LOVE HIM SO MUHBCGSHKS 😭😭😭😭😭STAN ONF!,en
1617,1,How did Stan Lee come up with new superheroes? https://t.co/W8gjuu3Qy7,en
1618,1,"Get to know Stan Lee--his complicated history at Marvel, his contributions to comics and the comics community, and… https://t.co/G59TBC0brw",en
1619,1,"Remembering the X super great Stan Lee

#marvelcomics #StanLeeForever https://t.co/zudxd3M8Fg",en
1620,2,"@JewishVoice @LauraLoomer Stan Lee would have thought Loomer was a batshit loon. Most of the rest of us do, too.",en
1621,2,Is that Stan Lee in the background?,en
1622,2,@cakegood1 @ParkerGames Infinity war part 2 will have stan lee's last recorded MCU cameo.,en
1623,2,I can't believe he was a democrat! NOT STAN LEE!,en
1624,2,"Spider-Man clone saga Omnibus vol 2
#marvelcomics #gibi #gibizaodaporra #hq #homemaranha #clone #omnibus #marvel… https://t.co/trHMBLd5XY",en
1625,2,"And just when I thought we had all the nominees we needed for ""Dumbest Article of 2018""",en
1626,2,"**LATEST POST**  5 Memorable (and Useful)  Stan Lee Quotes

https://t.co/APUPRENO5p

#business #advice #foundr… https://t.co/xXfTXvaMGY",en
1627,2,You don’t get rights until you’re  ready to accept our Lord and Savior Lee Donghyuck into your heart.,en
1628,2,@JewishVoice @LauraLoomer Stan Lee created nothing.  He was the publisher's nephew who got to put his name on other… https://t.co/axKXUlyFFE,en
1629,2,"Click and Listen then Share this Episode with all of Your Friends
https://t.co/hWXnGDH9C2",en
1630,2,How many of you parents out there should have a monthly budget category for Spider-Man? 🕷 #Marvel #MarvelComics… https://t.co/eDnEM7WDC3,en
1631,2,Pardon?,en
1632,2,"My 6yr old son’s role models are you, PT Barnum (because he brought different people together and made them happy)… https://t.co/wxKXdxPwbW",en
1633,2,"#ComicBookFootball
Or Hockey?
The Stan Lee Cup?
...crickets
...as you were then https://t.co/BtuiQuvyGS",en
1634,2,True that,en
1635,2,@Epitaph9001 Yea I got suspended for literally posting a doge of it saying “shut the fuck up retard” repeatedly in… https://t.co/NMckZvCsFl,en
1636,2,@HaikuFictionDJU Not sure. Did Stan Lee? The two were related by marriage.,en
1637,2,@NagatoDharma Stan Lee Tribute https://t.co/SnyYjFCr6X,en
1638,2,Bruh childhood down the drain,en
1639,3,RIP lil uzi 😔 say hey to Stan lee for me,en
1640,2,I’m gonna ball my eyes out when I see the last ever Stan Lee cameo in Avengers 4. Like SOBBING,en
1641,2,Your ignoring the Stan Lee in the room Bill......,en
1642,2,And there's Stan Lee's cameo in the Spidey game,en
1643,3,"@IGN @TheMemeJester WE LOST STEFAN KARL
THEN STAN LEE
THEN STEVEN HILLENBURG
NOW WE LOSE TOM HIDDLESTON? 😭",en
1644,2,Just saw Stan Lee in Venom 😭😭😭😭😭,en
1645,2,I'm so glad we are almost done with November. It's been a terrible month. Between the loss of two incredibly dear f… https://t.co/SVYrZ7m7zb,en
1646,2,"@FantasticAveng1 @Marvel You wanna whine about it being “SJW” comics, go ahead. Stan Lee was a big SJW, so was Clar… https://t.co/3dEaUfNgd6",en
1647,2,Ex-fucking-cuse me?,en
1648,2,"@GraphicMatt @TheRealStanLee 
I think you name one after Stan Lee.
I went to the link to suggest it but to name a s… https://t.co/gKmANBIHgh",en
1649,2,"Top Comic Creators McFarlane And Liefeld Remember Stan Lee
 https://t.co/QJ5DWDDl6s",en
1650,3,This is extremely embarrassing.,en
1651,3,"With the passing of Stan Lee and Stephen Hillenburg, I’m grateful for Vin Scully’s birthday today🎉⚾️",en
1652,1,Stan Lee's Top 10 Rules For Success  (@TheRealStanLee) https://t.co/gst286VQRQ via @YouTube,en
1653,2,"WE STAN FOR STAN! The Brunch Membership talks Stan Lee. RIP @Tyga @JoeBudden 
#thebrunchmembership #StanLeeForever https://t.co/kU50cr8qH2",en
1654,2,@RealHughJackman just looked up your tour dates! Dallas June 19th is my son’s birthday! Best gift ever! He looks up… https://t.co/dXkbbQRWA1,en
1655,2,"Roo doo doo, roo doo doo, doOOOOOooooooo DOoooOooo",en
1656,2,@classicshirts Stan lee will be proud,en
1657,2,stan lee stills did a cameo in wreck it ralph 2 opps #spoileralert,en
1658,3,"First Hayao miyazaki, then Stan Lee, and now Stephen Hillenburg..",en
1659,3,that's would be insulting to jewish community,en
1660,1,. @SpiderVerse is EPIC! #StanLee you are missed ❤️ #SpiderVerse https://t.co/iud4ZPCKa1,en
1661,3,"How worse can it get? No Stan lee, no Kurt Cobain, no prince, no Bowie",en
1662,2,@PolishPatriotTM @RodStryker That was Stan Lee seated next to her. Oh Stan! Why?,en
1663,2,Spoiler alert: he was 95 years old.,en
1664,3,A Naomi stan standing up for that dumb shit Kimber Lee said??? Right. https://t.co/xyI17NsKx8,en
1665,3,"Check out Spiderman 1,2,3 Box Set Blu-ray #StanLee #Christmas #HolidayGifts  https://t.co/QaAsm3aM6o via @eBay",en
1666,3,@brandonarnone @VinnyCav yea and stan lee is gonna keep making more heroes,en
1667,3,i wonder what the allotted mourning period should be before we start putting stan lee cameos back into movies.,en
1668,3,@TheSunVanished Btw Stan Lee died,en
1669,2,Talking about Stan Lee with @spicy_dad and crying over reminiscing about what a beautiful soul and human being he w… https://t.co/1XbVNsmF3R,en
1670,2,"@kidzero1975 @Marvel Lol 😂 nop, you are completely incorrect, opinions like that shows that you know nothing about Stan Lee or Claremont.",en
1671,2,"""Ad"" STAN LEE Reprint Signed Autographed CAPTAIN AMERICA 8x10 Photo Print RP https://t.co/fnvZnvoO3p #StanLee https://t.co/OvXEEizuLB",en
1672,2,"""Ad"" Stan Lee Signed Amazing Fantasy 15 Spiderman Comic Book 20x28 Poster PSA/DNA COA https://t.co/TIo49ZVCKa… https://t.co/Hx2nbDZLtR",en
1673,2,"Shame it's not about hockey, then we could have had the Stan Lee Cup...#ComicBookFootball #RIPStanLee https://t.co/KETHmTh6mf",en
1674,1,Stan Lee’s cameo. Lol,en
1675,1,Wow I agree,en
1676,3,"Stan Lee's Cause Of Death Revealed As Heart, Respiratory Failure - HuffPost https://t.co/ApKbjP5Apl",en
1677,2,@technodhaba @trailhead @littleiglooo @SFDC_Pune @salesforce @kavindrapatel @SfdcKiran @tony_prophet @josiec211 Lov… https://t.co/XrGIfO86f2,en
1678,2,"really? My mother-in-law survived 3 Nazi camps as a young girl and was eventually freed from Mauthausen. 

Loomer w… https://t.co/kwrw737d79",en
1679,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/QRj4JAb3mE,en
1680,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/bm2vwOli14,en
1681,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/n000Ix2uMN,en
1682,2,"@classiclib3ral Yes, Stan Lee would write a comic about a fascist loving capo like Loomer.",en
1683,2,Stan Lee created Iron Man as a challenge to create a character no one should like and force people to like him.,en
1684,2,LEGO SDCC Comic Con 2014 Star Wars The Ghost Starship Sealed Signed by Stan Lee https://t.co/xQr1rWudxz https://t.co/kFS66jt7oD,en
1685,2,"@Brandon_Bird @kcgreenn According to my younger sister, apparently a large group of people are clamoring for Deadpo… https://t.co/wAqAZYoeOO",en
1686,2,@kcgreenn audience members at early screenings of avengers 6 report a Stan Lee cameo where he tells the viewer the… https://t.co/IFcdN2PAkM,en
1687,1,"""I don't have inspiration, I only have ideas."" Stan Lee @quoteofthday1 @Motivational748 @ithinkthatsways @atextsbook",en
1688,2,@kcgreenn I wonder if there'll be new ways to put Stan Lee cameos in. Keep the eyes peeled for framed art. For a da… https://t.co/vWVS8KUyDk,en
1689,2,"@OnEdgeOfWonder I've had several #Mandela effects. Most recent was speaking about MCU with b.inlaw and Stan Lee, on… https://t.co/6TRqeN1ndZ",en
1690,3,This is worst then finding out stan lee died,en
1691,2,Starting 9 – Stan Lee Characters https://t.co/1xfJ5Naa6T,en
1692,1,"Stan Lee Was 'Really Happy' With His 'Spider-Man: Into the Spider-Verse' Cameo, Directors Say… https://t.co/zPMVunXF9X",en
1693,2,@GuilleCummings Oh man did you see CBR click bait Stan Lee’s cause of death??? 🙄,en
1694,2,"When you realize Stephen died two weeks after Stan Lee

(RIP to those amazing people, especially Stephen. He made m… https://t.co/FAHRhzIE6T",en
1695,2,I liked a @YouTube video https://t.co/5auFgZKceh STAN LEE NESTING DOLL Painting: Matryoshka Tribute!,en
1696,2,Spiderman will kill thanos thus becoming the greatest marvel hero of all time as Stan Lee would have wanted #Avengers4,en
1697,2,"@CNET Sorry, Thanos took that trailer when he took Stan Lee https://t.co/25yisCLEUI",en
1698,2,mano o stan lee hydjfkfmf https://t.co/vVuh5nLKQa,en
1699,2,"@Fox_Mulder_8 @JewishVoice @LauraLoomer I should thank the Jewish Voice for making me, in some small way, happy tha… https://t.co/24BNQn3M0p",en
1700,2,"""You know, I guess one person can make a difference.""
Stan Lee 
I thank God for this man!:,)",en
1701,2,"Laura Loomer is not only the Jewish voice, she’s the Voice of Freedom, Courage&amp;a Real Patriot.I’m so proud seeing… https://t.co/hu9alEbOmI",en
1702,2,"banner fucking day for online, jesus",en
1703,1,Awsome👏👇🇺🇸💥,en
1704,2,"HULK SMASH (📸: @theamateurmixologist)
•
‘Eat your greens’
#ripstanlee
I’m not a huge comic book / graphic novel fan… https://t.co/xeMp023ON3",en
1705,2,@NintenZ It's also pretty early so that score could drop like it often does on RT. There's also other factors to co… https://t.co/2miw3xN7CF,en
1706,2,What’s the opposite of dayenu?,en
1707,2,Still trying to tighten my ink lines. Worked on this slowly since Stan the Man’s passing. (fun fact: I lost my Pent… https://t.co/eIYggkvxKN,en
1708,2,Wow...Amen @TheRealStanLee and RIP...,en
1709,3,@thesdmatt @XoBradoX @ATLUTD The creator of Spongebob died??? 😱 oh no... how did Stan Lee take it? I know they were close.😔,en
1710,2,"@kidzero1975 @Marvel You don't know a thing about Stan Lee either but again ok, yeah whatever",en
1711,2,"I thought I won't cry. But I have.
Stan the Man Lee",en
1712,2,Amen! (times a billion),en
1713,2,I feel like you can at least the soil on top of stan lee's grave settle before you completely misrepresent his ideo… https://t.co/Z9nTtFw526,en
1714,2,"📷 obscureaaron: ‘Nuff Said (2018) Stan “The Man” Lee Dec 28, 1922 - Nov 12, 2018 Rest in Peace https://t.co/rLM8HXjSpo",en
1715,2,@True2Atlanta @thesdmatt @ATLUTD Stan lee died too. before him.,en
1716,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/RP5TFfR7UO,en
1717,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/n9wyMTV7XG,en
1718,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/Ryfd7cGIy4,en
1719,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/aeBR9kbZQn,en
1720,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/T7UlU4xMj4,en
1721,2,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/LActnif3YI,en
1722,3,@JewishVoice @LauraLoomer Are you out of your fucking mind?  And how DARE you use Stan Lee in this grotesque way?  Shove the hell off.,en
1723,3,Stan Lee Reads Twas The Night Before Christmas https://t.co/iT8zlaMITl via @ComicBook #12daysofchristmas,en
1724,3,"Imagine thinking 2018 sucked.
Sorry, but I'm in the best timeline.
literally the only bad things that happened was… https://t.co/AONGy99oL0",en
1725,2,@XoBradoX @thesdmatt @ATLUTD STAN LEE DIED??????????? https://t.co/SwEZK7klTo,en
1726,2,Marvel's Spider-Man - Stan Lee Easter Egg: https://t.co/Pt8mq5kyz9 via @YouTube,en
1727,1,I liked a @YouTube video https://t.co/e1QJTaYFsL R.I.P. Stan Lee (1922-2018),en
1728,2,Currently rewatching Infinity War and the Stan Lee cameo hurt my heart,en
1729,2,"i've lost my purse in my house. it's very annoying.

also. my stanlee pibble is afraid of rain, and fucking terrifi… https://t.co/hJMR2WKFm7",en
1730,3,Stan Lee die everybody cry but Stephen Hillenburg die nobody cry ? I can’t stop crying.,en
1731,2,We talk about #diabloimmortal #Fallout76 Lance's experience with the late #StanLee and the sexiness of today's new… https://t.co/hdV0T1KDir,en
1732,2,@ThatKevinSmith @marcbernardin @SVCantina @TheRealStanLee Tokyo has set up a memorial for Stan Lee. https://t.co/y3tWJLXNDa,en
1733,2,s/o stan lee,en
1734,2,of course I didn't forget about the Hardest passing of the year for me. It just took some time for me to bring the… https://t.co/S9WBB433YE,en
1735,2,EXCUSE ME,en
1736,2,😮Really 😢#actor #actress #acting #actingonfilm  #lifeofanactor🎬✈️🏆 #lifeonset #dreamer #Power #setlife #castingcall… https://t.co/u7GZk3qwTM,en
1737,2,I'm seeing Mackenzi Lee tonight! We Stan,en
1738,2,"11/30 This Friday, we’re paying tribute to #StanLee with superhero costume making and Storm the Castle, a CH classic. Club starts at 7pm!",en
1739,2,This....surely this is satire?,en
1740,2,@neoculturegeist @stayswithskz Lmaoo 🙊 Appreciate Stan Lee too!,en
1741,2,Stan Lee Minifigure Minifig Toy Marvel SUPER HEROS COMICS The Avengers Iron Man https://t.co/G4vN5aRFU5 https://t.co/yQpNXvGpyn,en
