sentiment 0-negative 1-positive 2-neutral,text,lang
,@RealHughJackman just looked up your tour dates! Dallas June 19th is my son’s birthday! Best gift ever! He looks up… https://t.co/dXkbbQRWA1,en
,"Roo doo doo, roo doo doo, doOOOOOooooooo DOoooOooo",en
,@classicshirts Stan lee will be proud,en
,stan lee stills did a cameo in wreck it ralph 2 opps #spoileralert,en
,"First Hayao miyazaki, then Stan Lee, and now Stephen Hillenburg..",en
,that's would be insulting to jewish community,en
,. @SpiderVerse is EPIC! #StanLee you are missed ❤️ #SpiderVerse https://t.co/iud4ZPCKa1,en
,"How worse can it get? No Stan lee, no Kurt Cobain, no prince, no Bowie",en
,@PolishPatriotTM @RodStryker That was Stan Lee seated next to her. Oh Stan! Why?,en
,Spoiler alert: he was 95 years old.,en
,A Naomi stan standing up for that dumb shit Kimber Lee said??? Right. https://t.co/xyI17NsKx8,en
,"Check out Spiderman 1,2,3 Box Set Blu-ray #StanLee #Christmas #HolidayGifts  https://t.co/QaAsm3aM6o via @eBay",en
,@brandonarnone @VinnyCav yea and stan lee is gonna keep making more heroes,en
,i wonder what the allotted mourning period should be before we start putting stan lee cameos back into movies.,en
,@TheSunVanished Btw Stan Lee died,en
,Talking about Stan Lee with @spicy_dad and crying over reminiscing about what a beautiful soul and human being he w… https://t.co/1XbVNsmF3R,en
,"@kidzero1975 @Marvel Lol 😂 nop, you are completely incorrect, opinions like that shows that you know nothing about Stan Lee or Claremont.",en
,"""Ad"" STAN LEE Reprint Signed Autographed CAPTAIN AMERICA 8x10 Photo Print RP https://t.co/fnvZnvoO3p #StanLee https://t.co/OvXEEizuLB",en
,"""Ad"" Stan Lee Signed Amazing Fantasy 15 Spiderman Comic Book 20x28 Poster PSA/DNA COA https://t.co/TIo49ZVCKa… https://t.co/Hx2nbDZLtR",en
,"Shame it's not about hockey, then we could have had the Stan Lee Cup...#ComicBookFootball #RIPStanLee https://t.co/KETHmTh6mf",en
,Stan Lee’s cameo. Lol,en
,Wow I agree,en
,"Stan Lee's Cause Of Death Revealed As Heart, Respiratory Failure - HuffPost https://t.co/ApKbjP5Apl",en
,@technodhaba @trailhead @littleiglooo @SFDC_Pune @salesforce @kavindrapatel @SfdcKiran @tony_prophet @josiec211 Lov… https://t.co/XrGIfO86f2,en
,"really? My mother-in-law survived 3 Nazi camps as a young girl and was eventually freed from Mauthausen. 

Loomer w… https://t.co/kwrw737d79",en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/QRj4JAb3mE,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/bm2vwOli14,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/n000Ix2uMN,en
,"@classiclib3ral Yes, Stan Lee would write a comic about a fascist loving capo like Loomer.",en
,Stan Lee created Iron Man as a challenge to create a character no one should like and force people to like him.,en
,LEGO SDCC Comic Con 2014 Star Wars The Ghost Starship Sealed Signed by Stan Lee https://t.co/xQr1rWudxz https://t.co/kFS66jt7oD,en
,"@Brandon_Bird @kcgreenn According to my younger sister, apparently a large group of people are clamoring for Deadpo… https://t.co/wAqAZYoeOO",en
,@kcgreenn audience members at early screenings of avengers 6 report a Stan Lee cameo where he tells the viewer the… https://t.co/IFcdN2PAkM,en
,"""I don't have inspiration, I only have ideas."" Stan Lee @quoteofthday1 @Motivational748 @ithinkthatsways @atextsbook",en
,@kcgreenn I wonder if there'll be new ways to put Stan Lee cameos in. Keep the eyes peeled for framed art. For a da… https://t.co/vWVS8KUyDk,en
,"@OnEdgeOfWonder I've had several #Mandela effects. Most recent was speaking about MCU with b.inlaw and Stan Lee, on… https://t.co/6TRqeN1ndZ",en
,This is worst then finding out stan lee died,en
,Starting 9 – Stan Lee Characters https://t.co/1xfJ5Naa6T,en
,"Stan Lee Was 'Really Happy' With His 'Spider-Man: Into the Spider-Verse' Cameo, Directors Say… https://t.co/zPMVunXF9X",en
,@GuilleCummings Oh man did you see CBR click bait Stan Lee’s cause of death??? 🙄,en
,"When you realize Stephen died two weeks after Stan Lee

(RIP to those amazing people, especially Stephen. He made m… https://t.co/FAHRhzIE6T",en
,I liked a @YouTube video https://t.co/5auFgZKceh STAN LEE NESTING DOLL Painting: Matryoshka Tribute!,en
,Spiderman will kill thanos thus becoming the greatest marvel hero of all time as Stan Lee would have wanted #Avengers4,en
,"@CNET Sorry, Thanos took that trailer when he took Stan Lee https://t.co/25yisCLEUI",en
,mano o stan lee hydjfkfmf https://t.co/vVuh5nLKQa,en
,"@Fox_Mulder_8 @JewishVoice @LauraLoomer I should thank the Jewish Voice for making me, in some small way, happy tha… https://t.co/24BNQn3M0p",en
,"""You know, I guess one person can make a difference.""
Stan Lee 
I thank God for this man!:,)",en
,"Laura Loomer is not only the Jewish voice, she’s the Voice of Freedom, Courage&amp;a Real Patriot.I’m so proud seeing… https://t.co/hu9alEbOmI",en
,"banner fucking day for online, jesus",en
,Awsome👏👇🇺🇸💥,en
,"HULK SMASH (📸: @theamateurmixologist)
•
‘Eat your greens’
#ripstanlee
I’m not a huge comic book / graphic novel fan… https://t.co/xeMp023ON3",en
,@NintenZ It's also pretty early so that score could drop like it often does on RT. There's also other factors to co… https://t.co/2miw3xN7CF,en
,What’s the opposite of dayenu?,en
,Still trying to tighten my ink lines. Worked on this slowly since Stan the Man’s passing. (fun fact: I lost my Pent… https://t.co/eIYggkvxKN,en
,Wow...Amen @TheRealStanLee and RIP...,en
,@thesdmatt @XoBradoX @ATLUTD The creator of Spongebob died??? 😱 oh no... how did Stan Lee take it? I know they were close.😔,en
,"@kidzero1975 @Marvel You don't know a thing about Stan Lee either but again ok, yeah whatever",en
,"I thought I won't cry. But I have.
Stan the Man Lee",en
,Amen! (times a billion),en
,I feel like you can at least the soil on top of stan lee's grave settle before you completely misrepresent his ideo… https://t.co/Z9nTtFw526,en
,"📷 obscureaaron: ‘Nuff Said (2018) Stan “The Man” Lee Dec 28, 1922 - Nov 12, 2018 Rest in Peace https://t.co/rLM8HXjSpo",en
,@True2Atlanta @thesdmatt @ATLUTD Stan lee died too. before him.,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/RP5TFfR7UO,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/n9wyMTV7XG,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/Ryfd7cGIy4,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/aeBR9kbZQn,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/T7UlU4xMj4,en
,Beltway Insider: Trump/Saudi’s/Khashoggi; UK/EU Finalize Brexit; Tear Gas Greets Immigrants; Stan Lee Memorial https://t.co/LActnif3YI,en
,@JewishVoice @LauraLoomer Are you out of your fucking mind?  And how DARE you use Stan Lee in this grotesque way?  Shove the hell off.,en
,Stan Lee Reads Twas The Night Before Christmas https://t.co/iT8zlaMITl via @ComicBook #12daysofchristmas,en
,"Imagine thinking 2018 sucked.
Sorry, but I'm in the best timeline.
literally the only bad things that happened was… https://t.co/AONGy99oL0",en
,@XoBradoX @thesdmatt @ATLUTD STAN LEE DIED??????????? https://t.co/SwEZK7klTo,en
,Marvel's Spider-Man - Stan Lee Easter Egg: https://t.co/Pt8mq5kyz9 via @YouTube,en
,I liked a @YouTube video https://t.co/e1QJTaYFsL R.I.P. Stan Lee (1922-2018),en
,Currently rewatching Infinity War and the Stan Lee cameo hurt my heart,en
,"i've lost my purse in my house. it's very annoying.

also. my stanlee pibble is afraid of rain, and fucking terrifi… https://t.co/hJMR2WKFm7",en
,Stan Lee die everybody cry but Stephen Hillenburg die nobody cry ? I can’t stop crying.,en
,We talk about #diabloimmortal #Fallout76 Lance's experience with the late #StanLee and the sexiness of today's new… https://t.co/hdV0T1KDir,en
,@ThatKevinSmith @marcbernardin @SVCantina @TheRealStanLee Tokyo has set up a memorial for Stan Lee. https://t.co/y3tWJLXNDa,en
,s/o stan lee,en
,of course I didn't forget about the Hardest passing of the year for me. It just took some time for me to bring the… https://t.co/S9WBB433YE,en
,EXCUSE ME,en
,😮Really 😢#actor #actress #acting #actingonfilm  #lifeofanactor🎬✈️🏆 #lifeonset #dreamer #Power #setlife #castingcall… https://t.co/u7GZk3qwTM,en
,I'm seeing Mackenzi Lee tonight! We Stan,en
,"11/30 This Friday, we’re paying tribute to #StanLee with superhero costume making and Storm the Castle, a CH classic. Club starts at 7pm!",en
,This....surely this is satire?,en
,@neoculturegeist @stayswithskz Lmaoo 🙊 Appreciate Stan Lee too!,en
,Stan Lee Minifigure Minifig Toy Marvel SUPER HEROS COMICS The Avengers Iron Man https://t.co/G4vN5aRFU5 https://t.co/yQpNXvGpyn,en
,Stan Lee Minifigure Minifig Toy Marvel SUPER HEROS COMICS The Avengers Iron Man https://t.co/eoYRbMJydQ https://t.co/iw00E4KZjB,en
,Stan Lee Minifigure Minifig Toy Marvel SUPER HEROS COMICS The Avengers Iron Man https://t.co/03CilXJlAw https://t.co/EPUZAvRcbx,en
,Stan Lee Minifigure Minifig Toy Marvel SUPER HEROS COMICS The Avengers Iron Man https://t.co/6CYYPYWAo1 https://t.co/MUfgk6FUVN,en
,I’ve been thinking about that video of Stan Lee talking about how because Spider-Man is completely covered (you can… https://t.co/sYm2FotSDZ,en
,Stan Lee,en
,"Stan Lee left a lot to be desired in his estate planning.

#estateplanning #trusts https://t.co/mq2H8b1IUL",en
,"Trend Ranking within 24 hours

No.1 Markelle Fultz
https://t.co/3ALhUvG8zO
No.2 Stan Lee
https://t.co/RAYk9xQn69
No… https://t.co/Aezh7EXz2n",en
,whos in your cc dp — lee bada... stan her or die https://t.co/NBy6oYrXg5,en
,👍🏼💯🇺🇸Thank you Laura for your great championing of this great American cause. I also want to thank you for your bra… https://t.co/NYNPSp1e29,en
,"Anywho, I booted up the 2000 Playstation 1 Spider-Man game even though I have the new one shrink wrapped because I'… https://t.co/tw0N7ai2qQ",en
,"@multiversefive, @A_Murillo, Marc Chevaliehhhhhh and I pay tribute to the late Stan the Man in the new Small Screen… https://t.co/wFVHCFS9aV",en
,"ICYMI: Rest In Peace Stan Lee

#RIPStanLee @TheRealStanLee 

https://t.co/cfiu6WhHwM",en
,I am slowly but surely going insane https://t.co/pkgmuDu8io,en
,"Naw dog, after the departure of Stan Lee, they just gonna make spiderman gay. 

#MSGA",en
,"Stan Lee, writer for Marvel 
Stephen Hillenburg, creator of Spongebob SqaurePants’
Isao Takahata, co founder of Studio Ghibli 

RIP",en
,Avengers Korvac Saga 1st Printing NM Marvel Comics 1991 Collectible Stan Lee https://t.co/TCmiwMt95X,en
,Avengers Korvac Saga 1st Printing NM Marvel Comics 1991 Collectible Stan Lee https://t.co/T1LsmUf7p4,en
,Avengers Korvac Saga 1st Printing NM Marvel Comics 1991 Collectible Stan Lee https://t.co/cXzYs7KIHH,en
,Avengers Korvac Saga 1st Printing NM Marvel Comics 1991 Collectible Stan Lee https://t.co/6xp1EYmiU4,en
,"Stan Lee Was ‘Really Happy’ With His ‘Spider-Man: Into the Spider-Verse’ Cameo, Directors Say… https://t.co/D299PUw3ek",en
,Stan Lee Was ‘Really Happy’ With His ‘Spider-Man: Into...,en
,"Please look at this list of the 2018 famous deaths

Aretha Franklin
Jerry Van Dyke
Stephen Hawking
Verne Troyer
Avi… https://t.co/RpJh8uEQmc",en
,You done effed up @jack,en
,Nobody cares play wolverine one more time do it for Stan lee,en
,"Thanks for listening, my dude.",en
,@troytheboy87 @CdnCapedCrusadr @thenerdrm Who else is going to ball when they see the Stan Lee cameo?,en
,"It’s TODAY    💥

💚🦹🏼‍♀️💥🦸🏽‍♀️♥️🎉🦸🏼‍♂️

❤️🍻🤯💥🦹🏼‍♂️💚🦸🏽‍♂️

#StanLeeForever",en
,".@GNUSBrands CEO Andy Heyward, who not only worked with POW! and Stan but also shared a daily pen pal correspondenc… https://t.co/kEZBsDq7Lm",en
,"@MarvelStudios @EW Guys, I bet they will release #Avengers4 trailer on Dec 28..that's when Stan Lee's birthday is a… https://t.co/l4R66Q6QYB",en
,@dizzle5000 @Dolphin_Resist @DonnaNoble10th @ShuriResists @HitGirlResists @StormResist @edallas53 @EffieResists… https://t.co/sgCrGs6jYn,en
,Miss you ❤️,en
,Watching Princess Diaries 2 and up comes a Stan Lee cameo.. #RIPStanLee,en
,While everybody was distracted by the Michael Cohen guilty plea and the Chicago Alderman's office being raided by t… https://t.co/9n0WmxNson,en
,"Stan Lee possessed qualities he endowed our fave super heroes with:

Integrity
Compassion
Intelligence

These quali… https://t.co/sh3fZp3ppx",en
,Marvel Pays Tribute to Stan Lee | News | Marvel🙏🏼 https://t.co/kyYPOZhMUE,en
,"In honor of the late, great Stan Lee, RideApart posted an article on the Harley-Davidson® Marvel collection motorcy… https://t.co/0nkFT9xlkH",en
,Ngl but check out this thread 👀👀,en
,@TheRealStanLee @GNUSBrands It is genuinely ghoulish that Stan Lee's estate keeps tweeting like this from this account.,en
,@CaptainResists @Prometheus_2018 @dizzle5000 @TrinityResists @SnowBiAuthor @MsActiviss @ArtistsPo @MadelyneRants… https://t.co/WXjaYjnPfa,en
,@dizzle5000 @Dolphin_Resist @DonnaNoble10th @ShuriResists @HitGirlResists @StormResist @edallas53 @EffieResists… https://t.co/sPNzJ8OQ9J,en
,"@TheRealStanLee @GNUSBrands I'm very sorry, I think that it is something that the staIff mutters by an official acc… https://t.co/SfvaroCBuK",en
,"Stan Lee was a prolific creator of our time. 

Many of us grew up reading and/or watching his stories, and a new ge… https://t.co/lSagYq4caH",en
,NO MAMEEEEEES SALE STAN LEE EN RALPH!!!!,en
,"@kouglof2 @TheCollector198 @wbpictures I don't know. I just looked at his Twitter. Outside of retweets, the last ti… https://t.co/Ruu2myf86G",en
,"@DrJaneRuby Show Laura this
https://t.co/VJEaBqPCcA",en
,"@reneritchie I missed that - I didn’t start reading until Secret Wars II, and hated it. Stan Lee - “How can we forc… https://t.co/6G4vsSEgb4",en
,✨ stan lee grinner pace✨,en
,"#StanLeeForever #GeeksResist, Because @joss was ispired by the great Stan Lee, Sunnydale and all it's residents cal… https://t.co/cYCkAu79Rs",en
,Too Soon.... Rip Stephen Hillenburg and Stan Lee. #Spongebob #Excelsior #StanLee #stephenhillenburg https://t.co/Eg69VcqOmo,en
,@Roxyfighter @justsaiyan_gear Stan Lee would have loved your initiative. https://t.co/7YOXkqyoSn,en
,"""I hope this is not yet too late to show up my Tribute to our True legend 🙏 ""
🎨@TheRealstanlee Graphite Drawing 
-A… https://t.co/L1OOHbfFsK",en
,We gotta protect Matt Groening 😤,en
,@TheRealStanLee @GNUSBrands Heh didn't know Stan Lee could post on Twitter from the dead. Perhaps renaming to Stan… https://t.co/oZJPVlU5E1,en
,@dizzle5000 @ShuriResists @DonnaNoble10th @Dolphin_Resist @Prometheus_2018 @StormResist @HitGirlResists @KidCasteel… https://t.co/ffPrruD3N5,en
,Jim Steranko Pens Heartfelt Tribute to Stan Lee https://t.co/fOYYfekzis,en
,@_GDPhil_ Shout out to Stan Lee,en
,@dizzle5000 @ShuriResists @DonnaNoble10th @Dolphin_Resist @Prometheus_2018 @StormResist @CaptainResists… https://t.co/dSL616mqJY,en
,Red Cross Declares Louisiana Flooding Worst US Disaster Since Sandy https://t.co/ARoQnSLPI0 https://t.co/e4SxNPwJfV,en
,Stan Lee was and still remains an incredible guy to not only the world of fantasy...also to the world at large...lo… https://t.co/cS6jPp0nu6,en
,I’m still upset about Stan Lee,en
